"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
32,62,47,37,31,21
0,1,30,0,37,19
600,1965,1189,52,10,16
4,9,4,8,13,7
253,376,337,251,653,356
56,17,14,26,18,40
0,0,0,0,0,0
246,687,462,89,319,507
1895,535,331,282,245,1050
0,0,0,0,0,0
12,27,15,13,10,14
435,105,50,1093,536,979
1,6,4,1,4,3
0,0,0,0,0,0
81,79,57,43,38,86
46,40,121,48,338,32
75,58,44,49,104,28
1038,1039,1796,3457,97,85
132,206,460,38,178,190
524,630,403,586,622,513
3,2,14,1,5,7
6,21,18,88,76,295
4,8,20,14,17,16
224,196,196,21,38,21
3457,3838,2117,285,274,129
16,8,11,8,11,5
1300,162,101,1085,190,1190
1,0,4,1,1,0
144,123,64,123,34,265
0,0,0,0,0,0
21,13,26,21,23,2
0,0,0,0,0,0
27,55,33,46,46,44
8,7,7,8,6,10
152,135,137,127,238,167
0,1,2,2,5,0
0,0,0,0,0,0
256,102,40,6,2,9
3,8,3,12,40,31
4,4,4,4,0,7
0,0,3,0,0,0
601,330,218,58,5,85
11,7,6,12,10,11
17,15,4,17,13,40
153,118,148,103,158,152
1167,1035,901,1446,1565,1194
1,0,0,0,0,0
145,99,356,114,62,257
662,1362,349,480,880,527
12,6,17,3,2,5
25,24,28,18,46,20
115,157,34,143,157,52
29,15,21,22,16,91
0,0,0,0,0,0
40,8,17,10,12,53
161,196,364,12,116,46
0,0,0,0,0,0
101,33,44,70,92,111
10,0,3,18,0,16
19,47,58,34,152,47
0,0,0,0,0,2
0,0,0,1,0,0
296,133,100,21,7,56
160,116,95,201,140,160
224,139,303,374,143,39
0,0,0,0,0,0
17,47,26,26,28,14
0,0,0,1,1,1
138,263,14,24,25,26
337,1437,487,430,2510,463
65,26,37,30,23,43
3,4,5,0,0,0
17,35,31,36,24,51
823,1141,622,3930,3640,3924
26,18,24,16,25,21
163,395,17,35,90,94
51,144,147,227,120,120
11,23,27,505,911,1379
72,155,130,164,49,4
9,7,18,8,12,19
175,124,149,182,166,135
31,21,21,93,130,69
40,88,13,11,0,3
374,49,83,122,218,174
321,779,262,119,126,101
895,383,1092,330,545,188
1,0,0,1,1,1
174,150,140,169,248,268
7,1,0,2,4,7
21,20,15,19,19,26
1,0,0,0,0,0
1,1,1,0,0,0
141,75,91,414,98,467
24,34,24,8,7,15
0,0,0,0,0,0
30,40,3,0,0,2
1,0,0,1,0,0
17,14,98,14,7,35
665,927,543,32,34,38
0,0,0,0,0,0
176,427,262,359,11,511
24,51,26,54,36,25
0,0,0,0,0,0
36,13,32,17,48,46
1236,1510,1119,1229,3126,3116
4,8,1,4,6,5
1,2,0,0,7,1
150,22,220,364,280,183
28,70,111,118,186,163
669,545,276,8,13,4
361,281,307,162,319,134
2,5,14,11,10,6
181,284,218,225,349,310
62,33,69,333,420,296
910,671,624,915,836,776
585,72,47,2651,85,42
2089,1329,922,6,18,6
178,232,106,265,185,199
364,311,401,1,0,2
122,96,69,98,19,15
0,0,0,0,0,0
81,24,100,253,599,397
141,293,284,838,997,312
14,18,4,16,13,11
38,77,43,26,41,6
51,9,4,20,6,23
0,0,0,0,0,0
595,470,234,219,180,87
0,0,0,0,0,0
1,1,1,1,0,2
417,407,56,27,31,23
0,1,0,0,0,0
0,0,0,0,0,0
31,54,54,31,17,27
9,355,30,39,13,17
127,51,58,53,43,109
30,286,666,97,648,292
8,29,195,4,53,65
516,291,241,203,353,201
62,59,58,177,38,218
598,482,393,429,612,590
0,4,1,0,1,1
156,271,132,107,580,117
98,38,19,23,37,69
39,53,25,54,11,35
1,4,4,11,0,3
0,0,0,0,0,0
4,5,5,3,7,3
355,260,212,182,341,159
1,1,0,0,0,1
401,554,749,316,1270,1539
2,0,1,2,1,2
103,94,77,109,118,92
13,0,3,4,12,2
215,329,71,198,460,509
29,85,68,1,1,3
42,22,34,46,40,33
68,372,33,55,60,0
122,176,455,239,301,340
56,40,11,67,25,29
370,597,446,224,344,200
4,13,7,1,6,1
1,2,0,4,1,0
63,61,50,91,91,107
9,10,7,5,12,9
3,0,0,0,0,1
347,316,952,777,797,354
187,91,176,194,149,40
0,0,0,0,0,0
10,2,5,32,19,14
14,50,5,2,32,2
2148,2245,1476,71,35,35
773,419,600,423,552,416
0,0,0,0,0,0
1023,1090,682,1117,1693,638
117,60,23,75,71,87
34,33,10,8,17,9
600,1580,729,425,252,515
112,96,82,193,89,149
1,2,4,3,2,2
269,124,353,285,650,263
187,2,61,16,62,38
817,239,500,229,479,635
429,237,222,335,312,313
65,54,19,39,65,13
1,3,4,9,6,3
94,210,60,15,73,100
194,64,203,231,102,155
853,790,4987,212,67,5
5,41,7,0,60,0
61,52,9,5,7,25
0,0,0,0,0,0
2,2,0,1,4,1
245,873,362,408,1112,1023
649,669,1397,37,59,21
21,34,482,28,7,200
0,1,2,0,0,2
694,521,575,2218,796,757
21,39,86,32,50,61
4,2,0,1,2,0
1045,2224,984,1528,2666,1768
58,54,32,55,68,68
4,9,0,0,54,1
428,492,427,430,607,489
30,17,22,16,22,27
493,192,284,299,864,818
76,52,27,44,101,53
636,1280,948,63,62,131
0,0,0,0,0,0
1,3,62,1,1,80
373,447,356,293,520,367
628,681,814,44,119,51
3,2,1,2,1,1
32,6,18,6,6,13
7,46,82,32,286,96
753,255,168,35,245,130
25,18,16,10,10,2
224,57,47,16,16,5
132,21,302,51,220,38
271,905,487,224,415,789
197,301,159,143,236,446
34,240,103,31,338,27
80,70,40,100,55,119
280,414,164,89,292,364
25,25,11,17,25,14
1,1,0,0,2,0
391,485,361,389,528,422
34,18,6,6,13,0
1,0,0,1,0,1
10,12,2,6,12,5
4,2,3,1,0,1
35,12,12,39,16,8
39,26,22,23,41,22
5,1,30,0,0,0
2,4,10,0,0,0
72,14,37,98,874,2640
63,102,163,4,50,19
2,0,0,1,2,2
0,0,0,2,2,2
343,859,72,844,192,25
1058,1035,903,1071,1295,1008
106,61,49,119,67,60
61,61,44,45,66,67
78,17,53,78,60,36
3,0,1,7,1,3
44,30,24,24,36,40
3,20,1,0,8,21
224,118,284,331,203,412
100,345,288,416,146,177
3,5,6,4,2,4
2299,3273,2877,266,361,496
312,362,299,337,390,330
10,1,11,7,2,4
6,18,4,0,14,9
277,118,13,112,174,119
1582,2202,646,57,67,52
509,677,359,328,395,356
25,18,29,35,12,6
68,81,61,114,140,130
2,0,3,0,1,0
35,23,18,79,98,77
46,101,7,87,0,1
54,19,64,43,38,57
212,65,179,52,1,95
61,79,67,55,74,44
0,0,0,0,0,0
196,110,124,151,295,110
0,0,0,0,0,0
1,0,1,1,1,1
299,46,17,580,55,85
4,2,0,2,0,2
2,10,6,8,10,8
176,441,404,401,59,175
2,8,14,5,4,9
29,76,50,96,29,93
0,0,1,0,0,0
24903,28106,30053,73,61,92
144,84,116,61,121,75
1150,792,636,132,134,112
1,167,6,7,25,11
8,2,0,2,1,2
577,551,481,47,161,58
7,7,11,14,22,1
1,0,2,5,1,1
39,33,49,28,25,8
607,212,341,12,29,84
273,126,466,89,100,151
37,29,36,5,4,3
90,10,7,21,121,62
138,83,60,71,115,56
861,1830,4038,247,329,92
523,35,102,22,1092,730
6,2,3,0,0,1
24,21,53,40,38,41
2,0,0,2,0,0
2,4,0,7,5,0
0,0,1,0,0,0
168,144,150,172,246,187
232,136,296,311,378,293
754,735,606,92,94,84
102,46,33,58,32,29
9,26,32,18,65,19
5,1,4,5,7,5
0,1,0,0,6,5
65,47,70,71,52,26
26,16,23,5,6,12
16,14,54,15,22,25
265,249,214,293,282,284
8,23,22,80,76,43
112,95,76,57,137,97
37,38,41,68,38,52
392,403,138,154,56,116
2,0,1,0,0,1
4,5,0,4,20,11
27,53,52,93,44,89
0,1,1,0,1,0
16,12,15,8,5,2
61,62,31,109,25,26
4,1,0,5,6,3
0,0,0,0,0,0
18,5,14,7,13,8
9,0,7,1,0,0
0,0,0,0,0,0
30,260,154,205,16,54
4,9,3,0,4,0
9,3,6,6,25,11
73,44,37,58,85,72
19,11,16,23,20,13
17,10,16,8,12,18
3,2,0,0,0,0
3,2,1,2,4,4
1,19,6,7,7,5
0,0,0,0,1,0
141,98,118,73,52,70
9,13,25,985,2119,1458
0,0,0,0,0,0
30,12,22,35,17,29
16,47,33,19,23,47
25,25,26,27,32,45
194,128,23,55,83,117
1231,1228,1174,25,36,30
158,10,14,31,17,41
4,5,6,12,5,10
21,24,18,20,13,20
50,28,99,24,32,38
35,49,49,39,44,40
0,0,0,0,0,0
0,0,0,0,0,0
1,3,0,1,1,1
285,292,57,485,1303,1209
0,3,4,6,2,17
69,132,34,98,40,39
196,131,76,100,148,168
0,0,0,0,0,0
60,27,41,1,1,1
13,12,7,24,6,45
11,4,4,1,0,0
10,8,4,7,7,5
798,1503,1297,1666,1771,1549
427,277,206,129,92,108
1264,1264,1690,237,344,254
10,7,2,6,13,2
0,0,0,0,0,0
1,14,6,35,58,9
0,2,0,2,0,0
67,53,36,51,68,42
375,193,189,197,629,444
0,0,0,0,0,0
196,114,110,98,158,98
2024,1949,2077,1340,2179,1266
40,38,51,44,64,2
1,1,0,0,0,0
0,0,0,0,0,0
169,90,228,2,222,234
98,107,97,5,4,1
161,151,105,1720,712,2032
246,211,51,9,10,13
338,355,369,334,464,517
64,383,176,6,174,4
326,154,174,276,254,304
3,0,2,0,0,0
249,247,195,12,34,22
11,14,69,37,19,16
589,145,148,237,400,886
50,30,52,36,77,30
0,0,0,0,0,0
27,56,50,57,14,11
103,63,129,134,132,135
610,476,212,32,20,81
10,7,11,184,169,139
13,3,8,28,23,45
126,141,40,28,166,70
185,286,226,152,338,127
2,12,18,19,35,14
0,0,0,0,0,0
196,334,115,610,706,392
124,156,113,7,4,5
6,8,5,11,5,10
211,73,79,301,295,234
8,5,1,0,0,0
44,73,11,107,28,29
4,4,7,3,0,1
170,125,97,144,355,75
114,106,164,29,263,747
242,403,6,53,124,17
411,494,623,68,38,69
194,321,72,1966,347,671
24,26,7,12,25,41
917,1244,1079,502,1595,1337
62,152,158,61,307,157
20,38,4,12,41,18
39,20,21,25,37,23
2286,1973,1623,98,130,153
0,0,0,1,0,0
195,144,193,136,212,183
3,2,2,146,28,209
712,1367,855,814,961,1437
0,0,0,0,0,0
8,11,1,2,0,3
0,0,0,0,0,0
0,0,0,0,0,0
61,21,9,11,41,3
40,186,25,38,131,14
5,603,132,29,18,288
46,9,50,141,40,21
378,108,149,9,16,13
513,354,244,489,684,298
705,747,787,1013,938,788
1284,1721,2074,1863,5158,1564
3,4,8,3,0,0
0,0,0,0,0,0
10,23,8,0,0,0
78,56,73,55,22,45
506,463,335,465,626,458
1780,989,1078,1360,1268,714
41,40,44,35,49,72
1,1,25,5,17,6
292,450,272,1203,691,634
0,1,4,1,4,3
970,32,385,644,3253,1668
2,5,1,18,4,7
2743,2122,6650,82,116,107
194,287,330,279,185,363
12,12,12,0,20,12
78,89,73,63,115,82
11,66,22,6,2,7
70,125,68,93,133,62
1,4,2,0,1,0
3,5,4,4,1,3
26,29,22,21,31,27
7,9,3,1,1,0
1,6,4,6,6,11
62,43,45,55,52,49
812,441,159,717,368,894
325,302,266,300,349,301
15,8,16,4,1,2
0,0,1,2,2,0
9,8,8,1,0,0
264,137,225,208,347,62
236,502,210,625,509,563
90,40,28,1,2,1
8,15,9,11,5,11
354,291,440,8,17,14
6,0,1,2,5,5
219,51,78,90,16,54
43,51,29,50,38,26
38,3,71,1,0,2
110,39,83,84,73,134
0,0,0,0,0,0
2,2,2,1,0,1
278,878,732,233,211,329
3,4,7,5,5,2
0,2,4,8,2,2
222,754,178,47,138,55
2,3,0,8,19,13
27,30,20,6,10,0
216,185,141,175,294,133
114,20,95,371,2288,171
0,0,0,1,0,0
427,280,361,428,304,318
555,1079,763,588,962,594
704,384,197,854,605,223
18,47,18,25,25,48
38,39,29,36,55,22
0,0,0,0,0,0
0,0,0,0,0,0
430,622,328,439,271,749
110,124,102,176,187,173
1,1,3,1,2,2
6,2,10,8,17,9
253,227,643,1221,245,697
31,48,43,199,197,53
7,6,4,11,8,17
10,6,13,0,0,3
513,245,496,161,469,116
7,7,4,1,7,5
14,13,9,13,20,18
9,9,46,8,2,8
1,1,2,0,0,0
529,247,68,74,113,88
5,1,2,4,6,4
101,296,214,1610,986,461
187,163,172,6,2,2
84,280,102,26,13,16
66,69,138,47,28,22
0,0,0,0,0,0
1,6,4,2,7,2
11,6,6,785,162,363
68,50,32,1,6,19
79,50,40,65,94,80
712,610,548,229,245,420
20,11,78,5,11,45
479,312,451,309,244,288
731,628,371,442,170,517
1,1,2,0,0,0
492,198,572,265,1040,231
110,113,153,70,139,79
33,47,41,35,49,30
310,77,133,150,74,1479
1879,561,830,1041,1182,1543
457,344,482,630,806,613
1,0,0,0,0,1
246,52,108,156,265,144
79,182,200,101,170,111
7,4,2,2,2,5
0,0,0,0,0,0
196,261,241,663,868,661
2,6,4,4,2,14
4,4,0,3,4,7
0,0,0,0,0,0
32,23,41,60,83,133
142,208,252,110,155,141
0,0,0,0,0,0
517,2157,4083,581,362,1791
925,1385,1269,925,1238,738
5,29,23,420,2803,825
208,307,201,195,463,302
19,17,18,22,31,7
0,4,4,0,1,2
1,3,0,1,1,1
26,64,75,5,11,5
145,272,189,173,1666,566
5,3,9,24,4,11
1,0,0,1,0,0
16,17,4,15,24,19
0,0,0,0,0,0
1072,1529,505,520,652,400
0,0,0,0,0,0
4,1,3,9,4,1
0,0,1,0,0,0
27,14,32,13,31,31
15,8,11,8,7,11
3,3,1,306,59,123
515,495,274,79,64,86
21,1,89,36,7,29
0,0,0,0,0,0
43,389,235,234,691,156
642,856,705,919,787,781
372,620,57,113,98,493
104,89,70,93,91,104
1,0,0,0,0,0
994,2511,300,793,2155,3190
541,645,948,30,30,22
3163,1381,248,2063,1182,3927
72,25,95,33,230,53
1465,407,588,114,12,72
49,1,238,47,250,57
282,263,207,306,301,390
165,26,832,417,4,898
0,0,0,0,0,0
6,1,10,2,5,4
1491,2043,1741,584,658,737
28,354,18,76,119,103
0,0,0,0,0,0
648,659,724,640,756,582
800,1433,140,1794,2387,502
39,29,21,1,2,2
94,101,99,103,139,150
116,82,105,97,41,117
27,126,1113,3,40,54
12,15,4,10,12,22
0,0,0,0,0,0
96,492,168,212,660,327
1,1,1,0,0,0
4161,5943,4100,247,187,203
250,329,231,70,102,59
28,10,15,49,55,15
132,4,27,164,113,138
7,4,3,213,192,148
0,0,0,12,18,12
2,46,68,187,240,68
749,324,451,45,52,16
2,0,1,0,0,0
20,64,48,38,114,238
1,0,0,0,0,0
3,0,0,0,4,1
31,9,11,6,11,12
56,48,67,149,414,141
19,31,33,33,50,69
329,356,228,200,289,213
4,4,3,2,8,2
52,65,21,12,110,55
0,1,0,1,0,0
19,18,42,9,10,9
0,1,11,0,0,12
58,184,32,100,84,68
21,27,31,29,41,30
5,8,4,2,1,13
20,30,4,9,5,4
91,79,104,12,24,32
66,67,81,132,96,90
20,15,10,60,102,62
0,6,0,0,1,8
332,395,230,392,372,306
446,745,173,358,590,345
55,69,60,81,100,77
16,35,6,24,28,41
0,0,0,0,0,0
76,54,75,256,402,273
308,400,320,327,336,381
349,486,332,41,59,22
2,8,4,2,0,2
0,0,0,0,0,0
4,4,1,12,10,4
14,22,19,42,23,32
17,16,23,21,60,12
537,524,566,549,1252,663
171,193,256,341,289,259
0,0,0,0,0,0
174,201,98,82,164,94
439,344,393,655,450,309
168,133,142,67,102,144
1864,184,4613,81,142,36
8,11,2,1,18,14
112,71,36,50,94,97
197,3,66,110,20,0
8,11,8,39,25,84
1,1,0,1,0,1
59,130,98,195,179,218
86,187,121,43,181,165
1,0,0,0,0,0
11,6,2,0,0,4
169,290,206,110,356,115
0,0,0,0,0,0
0,0,0,0,0,0
17,10,31,13,20,17
37,52,96,120,61,95
720,292,293,201,380,786
585,2239,1575,12,78,108
155,235,40,80,70,871
498,145,430,421,550,375
8,4,21,0,16,9
11,16,23,24,20,14
0,0,0,0,0,0
0,0,0,0,0,0
128,202,76,335,211,122
0,6,4,467,462,760
112,127,112,132,139,113
152,184,262,208,140,102
0,0,0,0,0,0
41,23,155,69,12,160
1275,459,564,802,1549,1963
8,1,7,3,1,3
0,0,0,0,0,0
31,20,51,5,8,23
0,1,1,0,1,0
88,228,173,98,126,433
81,356,217,840,236,327
973,1538,969,2059,3665,1141
956,1015,896,1112,1170,1101
34,30,35,86,42,41
121,71,48,85,86,112
0,23,0,110,16,15
2242,1573,1488,178,246,361
1103,471,538,588,2143,787
534,466,356,640,492,485
1,0,0,0,4,2
1042,1031,666,2849,2682,2650
0,0,0,0,0,0
11,11,13,5,12,10
1,1,1,2,2,0
15,12,4,12,7,10
165,169,177,167,128,253
7,12,6,7,8,8
10,11,4,6,4,5
0,0,1,30,13,8
0,0,0,0,0,1
1,4,1,1,2,2
0,0,0,0,0,0
95,61,129,13,0,5
241,112,50,66,265,156
81,104,48,118,70,93
0,0,3,0,1,0
38,184,337,244,419,56
5,1,1,1,2,4
89,11,77,1728,5005,5543
0,0,0,0,0,0
232,110,163,26,29,25
1121,2528,1738,1495,811,140
21,29,22,25,24,26
5,0,2,3,7,5
120,85,87,55,30,3
25,15,21,16,24,24
512,292,77,144,350,106
0,0,1,1,0,2
20,36,27,26,28,30
238,163,89,9,37,31
20,57,196,31,106,71
352,214,121,36,7,13
0,5,14,4,13,2
499,545,518,546,682,585
184,248,134,153,142,45
1,0,1,0,2,0
38,19,31,17,24,29
16,48,26,0,23,11
0,1,1,1,0,0
60,65,51,64,100,81
48,34,57,94,211,92
283,285,226,295,337,266
15,17,14,15,19,15
640,633,608,649,769,720
1,0,0,0,0,0
32,41,24,15,17,20
1,0,1,5,1,3
34,19,25,80,22,29
3,3,1,1,4,6
56,134,67,150,25,19
257,225,184,265,203,247
0,0,0,0,0,0
0,0,0,0,1,0
1,5,5,0,8,6
149,172,122,167,167,133
493,167,91,136,56,111
168,114,109,179,137,123
0,0,1,1,0,1
50,98,58,54,65,84
1375,2417,710,2615,2339,2075
39,33,48,30,55,61
3,2,2,27,35,49
176,350,111,151,280,118
1174,777,707,1146,548,656
338,211,313,52,52,34
10,8,2,0,0,0
0,0,0,0,0,0
3,3,2,2,7,3
4,0,0,3,10,8
127,702,617,1068,406,293
283,277,228,15,25,26
0,0,0,0,0,0
1,2,0,0,0,0
623,641,547,595,744,547
0,2,0,0,1,3
0,0,0,0,0,0
60,129,82,79,58,47
253,336,226,141,294,319
443,511,448,139,193,184
0,2,1,0,0,0
13,2,16,0,1,11
56,11,37,0,23,5
112,275,485,247,311,1158
206,71,234,238,203,184
1927,1800,1860,1903,224,322
214,474,474,342,364,135
17,71,50,16,20,8
9,10,13,343,422,230
0,2,4,0,7,4
36,26,26,34,24,42
1744,2050,1837,133,223,189
309,276,285,267,264,233
88,81,189,83,150,209
0,0,0,192,364,301
1,3,2,0,0,2
3,2,2,0,0,0
75,63,47,51,83,59
1,0,0,0,0,0
5,17,8,7,10,7
0,0,0,0,0,0
540,392,217,7840,7652,3940
2,3,4,774,1751,2272
171,76,66,1673,2154,1177
79,91,119,81,186,45
136,416,793,137,198,1022
61,53,54,48,82,64
2,0,0,1,2,0
0,0,0,0,0,0
247,63,538,410,349,6
30,39,12,2,7,16
380,162,361,150,128,351
60,5,2,15,11,33
35,30,23,22,26,30
459,140,148,297,275,348
446,340,530,173,306,581
1523,98,4,17,121,121
698,155,413,238,617,258
164,264,307,80,35,28
0,0,0,2,0,0
91,164,112,196,178,85
334,313,166,343,299,301
7,10,9,8,17,13
775,913,602,3,42,110
1,6,7,18,71,51
3702,4072,6521,325,188,186
957,891,699,897,970,740
81,120,115,89,48,156
147,74,142,69,161,25
0,0,0,0,0,0
1981,1331,2033,43,32,27
30,12,22,35,61,17
351,840,314,788,655,944
6,16,15,0,2,1
238,165,189,193,174,139
0,0,0,0,4,1
6,6,4,12,7,3
2,2,0,0,2,0
78,161,109,45,11,12
0,0,0,0,0,0
161,116,180,152,167,281
173,279,109,118,112,70
286,248,211,241,328,244
0,0,0,4,0,0
283,89,146,238,228,219
180,323,376,448,1076,1281
9,29,2,9,86,44
2,1,4,32,22,24
139,32,39,375,294,3
17,28,19,15,36,15
114,38,87,44,88,109
7,8,6,16,5,6
3,3,7,23,4,0
86,123,83,70,112,109
0,0,1,0,0,0
8,14,5,7,12,7
15,14,16,14,10,7
165,101,100,119,227,103
0,0,0,0,0,0
0,0,0,0,0,0
0,1,2,3,0,1
6,5,8,3,0,7
120,103,183,136,376,609
58,68,51,82,60,60
19,18,24,47,46,20
0,0,0,0,0,0
169,356,73,369,294,241
46,37,32,41,23,45
115,230,8,28,310,97
2,1,0,1,1,0
818,136,494,185,461,308
0,0,0,1,0,0
669,1017,863,13,2,12
2,0,0,0,0,0
1877,895,1347,1409,1836,1093
423,376,290,843,218,586
8,5,10,3,34,17
1941,1532,1561,863,1098,933
693,866,752,346,932,309
351,202,220,110,200,196
0,1,1,4,0,3
541,572,479,86,157,14
8,0,0,3,2,1
128,8,34,220,0,169
158,141,89,36,73,8
51,129,416,21,74,168
0,0,0,0,0,0
5,4,4,6,11,1
216,136,447,8,8,6
83,114,124,115,182,130
106,152,123,152,164,189
88,23,15,50,17,53
63,110,172,75,900,186
42,25,49,65,37,47
8,1,4,1,2,1
13,26,4,25,32,10
220,127,223,2,2,3
33,21,30,171,73,10
0,0,0,0,0,0
171,168,227,151,182,91
36,149,30,235,94,329
1315,278,1375,171,430,149
1,0,1,0,1,0
13,16,5,9,38,8
12,6,12,2,0,0
22,32,41,36,40,27
44,35,27,21,54,34
18,15,17,12,16,6
5,6,2,3,7,4
26,27,8,1,1,1
640,202,373,309,287,332
718,670,564,1578,868,584
11,8,7,2,4,15
0,0,0,0,0,0
1,0,0,0,0,2
0,0,0,0,0,0
1,12,6,4,29,7
23,9,178,58,430,72
0,0,0,0,0,0
7,2,7,5,6,1
3,2,2,4,1,2
26,23,24,17,53,19
10,4,2,10,11,3
273,270,259,60,65,69
79,78,101,75,86,91
2,1,3,0,2,2
59,64,41,61,79,63
306,163,286,286,257,103
13,83,54,70,89,31
2826,3358,3081,888,1031,912
10,85,295,24,179,129
902,391,575,430,173,475
785,716,680,53,64,48
5,8,24,17,4,24
262,387,410,567,529,778
77,53,69,70,84,67
531,321,279,584,310,451
37,118,47,29,217,21
17,5,30,21,5,17
131,230,181,463,251,445
64,8,74,13,49,46
5,1,4,0,1,1
54,64,28,5,4,3
84,8,23,14,130,2
0,0,1,0,1,0
0,0,0,0,0,0
1101,911,681,344,484,779
27,67,27,28,53,19
404,370,378,315,666,281
237,151,14,225,1163,594
69,65,55,59,53,48
0,0,0,0,0,0
0,1,0,0,0,0
63,61,70,59,124,134
17,21,8,11,17,19
57,1483,1477,360,83,52
115,80,66,124,119,94
0,0,0,0,0,0
65,112,67,168,193,100
127,100,87,142,78,35
1,73,35,48,94,37
37,89,51,27,76,78
2,4,4,1,6,0
12,30,54,99,13,32
2,9,4,1,2,3
84,46,138,170,124,151
148,98,110,219,317,147
249,325,141,228,458,274
2485,2105,2615,726,866,782
6,12,8,6,10,9
18,1,17,39,17,9
0,1,0,0,0,0
20,49,22,40,11,38
0,0,0,1,0,1
2399,2920,1986,2561,1445,745
33,31,64,6,6,2
251,368,199,199,22,115
0,0,0,0,0,0
0,0,0,0,0,0
2,6,2,6,16,5
821,754,705,986,1087,565
0,0,0,0,0,1
225,213,199,0,2,2
837,708,291,611,476,460
527,301,146,1221,222,129
523,178,452,491,904,256
642,619,1276,745,1186,425
120,229,173,155,101,110
78,130,117,25,20,22
0,0,0,0,0,0
187,244,32,155,77,63
0,0,0,0,0,0
7,34,32,5,1,2
637,290,227,520,1097,396
484,102,468,44,167,129
3729,5501,1525,592,665,586
168,176,1,50,220,96
59,185,86,10,2,1
17,18,7,3,17,15
628,501,404,636,773,540
159,281,184,176,756,263
8,2,6,2,2,0
0,0,0,0,0,0
0,5,6,17,2,1
390,42,157,0,4,1
254,272,220,206,239,291
8,10,9,10,5,14
85,116,163,1071,702,1033
0,0,0,0,4,0
309,240,959,116,1634,373
49,35,40,45,48,71
8,8,9,2,25,11
6,11,12,4,14,7
0,0,1,0,0,0
213,238,139,91,136,116
531,523,688,583,857,825
240,439,141,713,258,390
53,29,12,19,14,17
184,184,14,466,79,1
33,8,26,12,110,89
104,106,107,0,1,3
25,7,4,1,1,1
9,25,1,3,0,0
52,24,26,174,334,180
198,1085,159,651,547,126
193,184,161,167,190,162
2,0,5,1,17,0
12,14,5,16,16,11
5,7,4,0,1,4
1344,2544,511,4336,2401,1465
2,2,2,35,42,47
224,865,1184,21,1048,73
210,130,148,178,100,201
238,228,162,49,34,27
82,84,119,66,96,69
667,492,5,1117,92,4
21,26,32,7,46,57
0,1,2,0,1,0
0,0,0,0,0,0
1,0,1,0,2,1
26,29,19,1,0,0
0,0,1,0,0,0
2416,17842,13078,76,66,27
0,0,0,1,0,0
0,0,0,0,0,0
562,338,319,215,112,388
237,554,325,375,511,298
904,597,377,32,35,29
0,0,0,2,0,1
9,31,4,157,294,310
0,0,0,0,0,0
53,84,46,70,84,61
212,171,12,410,88,674
12,33,11,125,202,5
567,348,841,48,71,30
195,702,328,374,248,388
30,24,28,14,2,147
122,392,86,479,544,258
2975,2581,1026,2266,2063,2090
0,0,1,0,0,0
40,38,40,907,1069,863
0,0,0,0,0,0
76,69,51,71,72,38
419,157,228,837,835,1091
265,18,26,16,20,56
1,0,2,2,1,0
50,13,13,42,26,8
27,44,86,253,204,51
44,24,59,45,8,45
477,421,276,193,596,69
209,121,83,86,394,127
1159,1121,1134,1022,1206,1363
0,1,1,1,4,3
1041,1577,1446,358,1464,1182
120,133,115,171,214,177
14,22,29,22,19,17
657,191,270,302,620,277
49,177,13,77,5,127
0,0,0,0,0,0
0,0,0,11,20,16
199,332,253,9,2,5
0,0,0,0,0,0
341,274,376,287,295,308
98,59,3,5,0,4
3,17,50,0,35,0
11,14,4,5,6,4
12,21,32,12,16,27
116,94,86,292,446,181
13,17,14,2,2,3
0,0,0,0,0,0
0,0,0,1,1,0
0,0,0,0,0,0
97,2885,2752,2634,3822,3152
203,162,93,22,23,21
93,123,118,17,37,9
287,87,66,360,590,260
5,6,1,3,7,1
405,498,348,540,480,398
1,0,1,0,2,2
0,1,0,1,4,2
0,0,0,2,1,0
1114,937,858,768,1241,982
92,163,58,104,144,91
590,749,1130,1097,1314,1000
25,20,12,8,24,24
6054,363,2930,2135,3407,1633
545,566,541,580,737,573
6,7,3,7,1,1
906,921,965,131,158,162
0,0,0,1,0,0
4,5,5,4,1,2
803,1603,302,43,104,45
25,39,48,29,76,52
18,5,144,53,150,109
44,27,21,24,20,12
0,0,1,1,1,0
289,85,238,303,359,280
35,125,97,252,174,149
0,0,0,0,0,0
42,28,33,1094,1991,762
663,2656,178,1388,248,838
4,1,2,3,2,2
95,171,106,128,112,63
901,807,752,718,1178,837
0,0,0,0,0,0
582,224,488,6,18,8
25,107,61,33,98,121
19,8,25,15,31,16
475,281,307,340,68,200
103,173,14,322,18,46
30,53,60,47,61,83
0,0,0,0,0,0
903,885,792,676,700,568
46,13,25,20,187,4
9,0,5,7,7,4
102,116,35,68,4,70
4449,3266,2754,192,247,57
3,7,3,4,1,7
59,142,339,62,37,195
12,214,165,132,133,182
281,1153,36,123,1001,75
927,344,746,262,791,307
1,0,1,0,0,0
127,230,204,133,78,78
32,30,16,497,464,409
7,107,400,136,6,56
301,212,192,232,192,164
73,639,104,31,583,1708
68,160,16,152,20,7064
728,369,366,239,1057,429
0,1,0,1,0,0
19,35,21,8,16,8
63,563,36,13,20,21
30,17,35,23,29,16
2,0,1,3,4,3
2,0,0,0,1,0
0,0,3,5,2,6
354,695,106,385,949,1422
47,40,111,57,44,67
